Fonte:CovidSus
Autor:Datasus
DataGerado:07/07/2020



regiao;estado;municipio;coduf;codmun;codRegiaoSaude;nomeRegiaoSaude;data;semanaEpi;populacaoTCU2019;casosAcumulado;casosNovos;obitosAcumulado;obitosNovos;Recuperadosnovos;emAcompanhamentoNovos;interior/metropolitana
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;29/03/2020;14;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;30/03/2020;14;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;31/03/2020;14;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;01/04/2020;14;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;02/04/2020;14;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;03/04/2020;14;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;04/04/2020;14;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;05/04/2020;15;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;06/04/2020;15;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;07/04/2020;15;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;08/04/2020;15;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;09/04/2020;15;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;10/04/2020;15;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;11/04/2020;15;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;12/04/2020;16;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;13/04/2020;16;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;14/04/2020;16;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;15/04/2020;16;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;16/04/2020;16;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;17/04/2020;16;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;18/04/2020;16;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;19/04/2020;17;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;20/04/2020;17;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;21/04/2020;17;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;22/04/2020;17;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;23/04/2020;17;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;24/04/2020;17;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;25/04/2020;17;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;26/04/2020;18;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;27/04/2020;18;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;28/04/2020;18;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;29/04/2020;18;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;30/04/2020;18;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;01/05/2020;18;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;02/05/2020;18;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;03/05/2020;19;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;04/05/2020;19;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;05/05/2020;19;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;06/05/2020;19;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;07/05/2020;19;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;08/05/2020;19;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;09/05/2020;19;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;10/05/2020;20;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;11/05/2020;20;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;12/05/2020;20;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;13/05/2020;20;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;14/05/2020;20;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;15/05/2020;20;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;16/05/2020;20;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;17/05/2020;21;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;18/05/2020;21;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;19/05/2020;21;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;20/05/2020;21;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;21/05/2020;21;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;22/05/2020;21;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;23/05/2020;21;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;24/05/2020;22;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;25/05/2020;22;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;26/05/2020;22;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;27/05/2020;22;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;28/05/2020;22;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;29/05/2020;22;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;30/05/2020;22;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;31/05/2020;23;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;01/06/2020;23;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;02/06/2020;23;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;03/06/2020;23;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;04/06/2020;23;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;05/06/2020;23;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;06/06/2020;23;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;07/06/2020;24;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;08/06/2020;24;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;09/06/2020;24;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;10/06/2020;24;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;11/06/2020;24;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;12/06/2020;24;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;13/06/2020;24;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;14/06/2020;25;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;15/06/2020;25;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;16/06/2020;25;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;17/06/2020;25;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;18/06/2020;25;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;19/06/2020;25;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;20/06/2020;25;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;21/06/2020;26;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;22/06/2020;26;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;23/06/2020;26;12353;0;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;24/06/2020;26;12353;2;2;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;25/06/2020;26;12353;3;1;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;26/06/2020;26;12353;2;-1;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;27/06/2020;26;12353;2;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;28/06/2020;27;12353;2;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;29/06/2020;27;12353;2;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;30/06/2020;27;12353;2;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;01/07/2020;27;12353;5;3;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;02/07/2020;27;12353;5;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;03/07/2020;27;12353;5;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;04/07/2020;27;12353;6;1;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;05/07/2020;28;12353;6;0;0;0;;;0
Centro-Oeste;MS;Eldorado;50;500375;50003;DOURADOS;06/07/2020;28;12353;6;0;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;27/03/2020;13;19189;0;0;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;28/03/2020;13;19189;0;0;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;29/03/2020;14;19189;0;0;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;30/03/2020;14;19189;0;0;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;31/03/2020;14;19189;0;0;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;01/04/2020;14;19189;0;0;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;02/04/2020;14;19189;0;0;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;03/04/2020;14;19189;0;0;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;04/04/2020;14;19189;0;0;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;05/04/2020;15;19189;0;0;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;06/04/2020;15;19189;0;0;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;07/04/2020;15;19189;0;0;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;08/04/2020;15;19189;0;0;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;09/04/2020;15;19189;0;0;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;10/04/2020;15;19189;0;0;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;11/04/2020;15;19189;0;0;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;12/04/2020;16;19189;0;0;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;13/04/2020;16;19189;0;0;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;14/04/2020;16;19189;0;0;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;15/04/2020;16;19189;0;0;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;16/04/2020;16;19189;0;0;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;17/04/2020;16;19189;0;0;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;18/04/2020;16;19189;0;0;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;19/04/2020;17;19189;0;0;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;20/04/2020;17;19189;0;0;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;21/04/2020;17;19189;0;0;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;22/04/2020;17;19189;0;0;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;23/04/2020;17;19189;0;0;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;24/04/2020;17;19189;0;0;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;25/04/2020;17;19189;0;0;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;26/04/2020;18;19189;0;0;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;27/04/2020;18;19189;0;0;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;28/04/2020;18;19189;0;0;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;29/04/2020;18;19189;0;0;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;30/04/2020;18;19189;0;0;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;01/05/2020;18;19189;0;0;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;02/05/2020;18;19189;0;0;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;03/05/2020;19;19189;0;0;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;04/05/2020;19;19189;0;0;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;05/05/2020;19;19189;0;0;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;06/05/2020;19;19189;0;0;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;07/05/2020;19;19189;0;0;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;08/05/2020;19;19189;0;0;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;09/05/2020;19;19189;0;0;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;10/05/2020;20;19189;0;0;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;11/05/2020;20;19189;0;0;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;12/05/2020;20;19189;0;0;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;13/05/2020;20;19189;0;0;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;14/05/2020;20;19189;0;0;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;15/05/2020;20;19189;0;0;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;16/05/2020;20;19189;1;1;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;17/05/2020;21;19189;5;4;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;18/05/2020;21;19189;6;1;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;19/05/2020;21;19189;6;0;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;20/05/2020;21;19189;12;6;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;21/05/2020;21;19189;14;2;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;22/05/2020;21;19189;20;6;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;23/05/2020;21;19189;16;-4;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;24/05/2020;22;19189;18;2;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;25/05/2020;22;19189;32;14;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;26/05/2020;22;19189;42;10;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;27/05/2020;22;19189;53;11;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;28/05/2020;22;19189;51;-2;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;29/05/2020;22;19189;61;10;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;30/05/2020;22;19189;66;5;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;31/05/2020;23;19189;65;-1;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;01/06/2020;23;19189;69;4;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;02/06/2020;23;19189;70;1;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;03/06/2020;23;19189;115;45;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;04/06/2020;23;19189;138;23;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;05/06/2020;23;19189;143;5;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;06/06/2020;23;19189;152;9;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;07/06/2020;24;19189;153;1;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;08/06/2020;24;19189;164;11;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;09/06/2020;24;19189;167;3;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;10/06/2020;24;19189;171;4;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;11/06/2020;24;19189;168;-3;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;12/06/2020;24;19189;170;2;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;13/06/2020;24;19189;181;11;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;14/06/2020;25;19189;182;1;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;15/06/2020;25;19189;187;5;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;16/06/2020;25;19189;185;-2;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;17/06/2020;25;19189;187;2;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;18/06/2020;25;19189;187;0;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;19/06/2020;25;19189;194;7;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;20/06/2020;25;19189;210;16;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;21/06/2020;26;19189;210;0;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;22/06/2020;26;19189;212;2;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;23/06/2020;26;19189;214;2;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;24/06/2020;26;19189;215;1;0;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;25/06/2020;26;19189;217;2;1;1;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;26/06/2020;26;19189;217;0;1;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;27/06/2020;26;19189;220;3;1;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;28/06/2020;27;19189;226;6;2;1;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;29/06/2020;27;19189;226;0;2;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;30/06/2020;27;19189;231;5;2;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;01/07/2020;27;19189;235;4;3;1;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;02/07/2020;27;19189;237;2;3;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;03/07/2020;27;19189;237;0;3;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;04/07/2020;27;19189;237;0;3;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;05/07/2020;28;19189;240;3;3;0;;;0
Centro-Oeste;MS;Fátima do Sul;50;500380;50003;DOURADOS;06/07/2020;28;19189;240;0;3;0;;;0
Centro-Oeste;MS;Figueirão;50;500390;50001;CAMPO GRANDE;27/03/2020;13;3051;0;0;0;0;;;0
Centro-Oeste;MS;Figueirão;50;500390;50001;CAMPO GRANDE;28/03/2020;13;3051;0;0;0;0;;;0
Centro-Oeste;MS;Figueirão;50;500390;50001;CAMPO GRANDE;29/03/2020;14;3051;0;0;0;0;;;0
Centro-Oeste;MS;Figueirão;50;500390;50001;CAMPO GRANDE;30/03/2020;14;3051;0;0;0;0;;;0
Centro-Oeste;MS;Figueirão;50;500390;50001;CAMPO GRANDE;31/03/2020;14;3051;0;0;0;0;;;0
Centro-Oeste;MS;Figueirão;50;500390;50001;CAMPO GRANDE;01/04/2020;14;3051;0;0;0;0;;;0
Centro-Oeste;MS;Figueirão;50;500390;50001;CAMPO GRANDE;02/04/2020;14;3051;0;0;0;0;;;0
Centro-Oeste;MS;Figueirão;50;500390;50001;CAMPO GRANDE;03/04/2020;14;3051;0;0;0;0;;;0
Centro-Oeste;MS;Figueirão;50;500390;50001;CAMPO GRANDE;04/04/2020;14;3051;0;0;0;0;;;0
Centro-Oeste;MS;Figueirão;50;500390;50001;CAMPO GRANDE;05/04/2020;15;3051;0;0;0;0;;;0
Centro-Oeste;MS;Figueirão;50;500390;50001;CAMPO GRANDE;06/04/2020;15;3051;0;0;0;0;;;0
Centro-Oeste;MS;Figueirão;50;500390;50001;CAMPO GRANDE;07/04/2020;15;3051;0;0;0;0;;;0
Centro-Oeste;MS;Figueirão;50;500390;50001;CAMPO GRANDE;08/04/2020;15;3051;0;0;0;0;;;0
Centro-Oeste;MS;Figueirão;50;500390;50001;CAMPO GRANDE;09/04/2020;15;3051;0;0;0;0;;;0
Centro-Oeste;MS;Figueirão;50;500390;50001;CAMPO GRANDE;10/04/2020;15;3051;0;0;0;0;;;0
Centro-Oeste;MS;Figueirão;50;500390;50001;CAMPO GRANDE;11/04/2020;15;3051;0;0;0;0;;;0
Centro-Oeste;MS;Figueirão;50;500390;50001;CAMPO GRANDE;12/04/2020;16;3051;0;0;0;0;;;0
Centro-Oeste;MS;Figueirão;50;500390;50001;CAMPO GRANDE;13/04/2020;16;3051;0;0;0;0;;;0
Centro-Oeste;MS;Figueirão;50;500390;50001;CAMPO GRANDE;14/04/2020;16;3051;0;0;0;0;;;0
Centro-Oeste;MS;Figueirão;50;500390;50001;CAMPO GRANDE;15/04/2020;16;3051;0;0;0;0;;;0
Centro-Oeste;MS;Figueirão;50;500390;50001;CAMPO GRANDE;16/04/2020;16;3051;0;0;0;0;;;0
Centro-Oeste;MS;Figueirão;50;500390;50001;CAMPO GRANDE;17/04/2020;16;3051;0;0;0;0;;;0
Centro-Oeste;MS;Figueirão;50;500390;50001;CAMPO GRANDE;18/04/2020;16;3051;0;0;0;0;;;0
Centro-Oeste;MS;Figueirão;50;500390;50001;CAMPO GRANDE;19/04/2020;17;3051;0;0;0;0;;;0
Centro-Oeste;MS;Figueirão;50;500390;50001;CAMPO GRANDE;20/04/2020;17;3051;0;0;0;0;;;0
Centro-Oeste;MS;Figueirão;50;500390;50001;CAMPO GRANDE;21/04/2020;17;3051;0;0;0;0;;;0
Centro-Oeste;MS;Figueirão;50;500390;50001;CAMPO GRANDE;22/04/2020;17;3051;0;0;0;0;;;0
Centro-Oeste;MS;Figueirão;50;500390;50001;CAMPO GRANDE;23/04/2020;17;3051;0;0;0;0;;;0
Centro-Oeste;MS;Figueirão;50;500390;50001;CAMPO GRANDE;24/04/2020;17;3051;0;0;0;0;;;0
Centro-Oeste;MS;Figueirão;50;500390;50001;CAMPO GRANDE;25/04/2020;17;3051;0;0;0;0;;;0
Centro-Oeste;MS;Figueirão;50;500390;50001;CAMPO GRANDE;26/04/2020;18;3051;0;0;0;0;;;0
Centro-Oeste;MS;Figueirão;50;500390;50001;CAMPO GRANDE;27/04/2020;18;3051;0;0;0;0;;;0
Centro-Oeste;MS;Figueirão;50;500390;50001;CAMPO GRANDE;28/04/2020;18;3051;0;0;0;0;;;0
